repository_name,file_name,file_created_by,file_creator_names,file_line_count,file_creation_date,file_commit_count,commit_message,commit_created_by,commit_author_names,commit_changed_lines,commit_date
microsoft/vscode,src/vscode-dts/vscode.proposed.chatSessionsProvider.d.ts,Human,Osvaldo Ortega,129,2025-07-17T16:22:29+00:00,27,no change to vscode.d.ts,Human,,9,2025-07-22T22:01:06+00:00
microsoft/vscode,src/vscode-dts/vscode.proposed.chatSessionsProvider.d.ts,Human,Osvaldo Ortega,129,2025-07-17T16:22:29+00:00,27,handle tool calls additional data,Human,,161,2025-07-22T20:31:14+00:00
microsoft/vscode,src/vscode-dts/vscode.proposed.chatSessionsProvider.d.ts,Human,Osvaldo Ortega,129,2025-07-17T16:22:29+00:00,27,integrate with conversation list,Human,,262,2025-07-22T17:00:07+00:00
microsoft/vscode,src/vscode-dts/vscode.proposed.chatSessionsProvider.d.ts,Human,Osvaldo Ortega,129,2025-07-17T16:22:29+00:00,27,Adding label,Human,,5,2025-07-22T00:26:48+00:00
microsoft/vscode,src/vscode-dts/vscode.proposed.chatSessionsProvider.d.ts,Human,Osvaldo Ortega,129,2025-07-17T16:22:29+00:00,27,"Reshape chat session api

Name and shape cleanup",Human,,71,2025-07-21T22:45:38+00:00
microsoft/vscode,src/vscode-dts/vscode.proposed.chatSessionsProvider.d.ts,Human,Osvaldo Ortega,129,2025-07-17T16:22:29+00:00,27,Provider API fixes,Human,,46,2025-07-18T01:23:05+00:00
microsoft/vscode,src/vscode-dts/vscode.proposed.chatSessionsProvider.d.ts,Human,Osvaldo Ortega,129,2025-07-17T16:22:29+00:00,27,Rename,Human,,364,2025-07-17T16:22:29+00:00
microsoft/vscode,src/vs/editor/browser/controller/editContext/native/screenReaderContentRich.ts,Human,"Aiday Marlen Kyzy, GitHub",385,2025-07-16T18:30:22+00:00,3,"Saving the value stored in the rich screen reader content for correct update (#265685)

saving the value stored in the screen reader",Human,,43,2025-09-08T15:13:26+00:00
microsoft/vscode,src/vs/editor/browser/controller/editContext/native/screenReaderContentRich.ts,Human,"Aiday Marlen Kyzy, GitHub",385,2025-07-16T18:30:22+00:00,3,using correct selection direction (#259042),Human,,84,2025-07-31T17:13:37+00:00
microsoft/vscode,src/vs/editor/browser/controller/editContext/native/screenReaderContentRich.ts,Human,"Aiday Marlen Kyzy, GitHub",385,2025-07-16T18:30:22+00:00,3,"Render complex HTML in screen reader content (#249356)

* Fix advanced line wrap if decorations are present

Decorations may affect line wrapping. For example, they make make the
text bold, or increase or decrease font size. This wasn’t originally
taken into account to calculate the the break offsets.

* Support dynamic line heights using decorations

* fixing compiler errors

* placing tests in block comment

* adding logs

* limiting amount of logging

* changikng the font size and the line height directly in the code

* wip

* wip

* removing monaco editor related code

* wip

* wip

* wip

* adding wip

* setting doc as internal

* pushing to text to the bottom

* adding support for font size

* placing at the end

* fixing tests

* adding likne height setting

* adding comments

* adding todo

* overriding the font size in sticky scroll

* making sticky scroll also use the editor lines heights

* updating sticky scroll on decoration change, investigating lines

* removing changes for font size, focusing on line height changes

* adding code

* adding css changes to position text at the bottom

* adding also the chnages for demo

* adding code

* making content widgets correctly position themselves

* adding css changes to sticky scroll

* adding more methods

* adding code

* polishing

* adding code

* polishing

* adding css to sticky scroll

* fixing bug

* remove testing code

* fixing tests

* removing extension surfacing

* removing part of doc string

* removing line height from renderLineInput

* directly getting the line heights from the view context, not the viewport data

* remove special line heights from the viewModel

* adding new events for line height changes

* adding back line height into renderLineInput

* wip

* polishing

* refactore viewmodelimpl

* updating the special line height listener on model change

* clearing when model is not defined

* take into account line height in ime

* fixing the offset error

* adding height

* making the decorations render full height

* take into account line height in cursor

* fixes the context menu not showing at the correct position

* centering the folding icon

* line height

* adding code in order to continue investigation

* Revert ""adding code in order to continue investigation""

This reverts commit 1a44ac3db5ad9f551f752563b089477bd9501f4e.

* updating the line heights on editing

* using view positions instead of model

* fixing compiler error

* surfacing through editor

* adding code

* adding code

* adding beginning of code

* adding code

* adding code

* adding code which commits and recaclulates the data

* allowing to insert or change a special line height

* polishing

* adding logs

* separating the logic of user insertion/deletion and decoration changes

* adding code for testing

* fixing runtime errors

* adding code

* adding elements before invalid index

* fixing indices

* adding code

* removing console logs

* adding code

* removing logs in file

* adding changes to sticky lines

* fixing line insertion

* updating correctly on insert and on delete

* adding code to send initial edit

* adding code

* fixing insertion

* adding edits

* adding content changes

* updating the indices

* polishing

* differentiating between case when actually lines are deleted and when not

* modified code for deletion to take into account new special maximum height

* fixing the indices

* adding code

* adding fix

* changing the insertion logic

* removing logs

* removing logs

* removing code that removes the decorations

* setting correct line height

* removing line height from RenderLineInput

* cleaning

* converting to string

* undoing css change, setting line height also on the folding icon

* set line height in the renderLine method

* polishing

* polishing

* changing deletion logic

* adding code to test

* removing testing code

* fixing candidate

* polishing

* adding font infos

* polishing

* adding remaining values of barefontinfo

* =choosing right line for rendering depending on if there is a special font on the given line

* rewriting font decoration logic

* setting different border for testing

* fixing scroll top

* set variable to make the font size never be larger than the line height

* adding code which sets the font size of the ghost text

* adding overflow hidden in order to fix the font size overfkiw

* updating widget height using the height of the rendered sticky lines

* aligning items in the center

* =fetching the correct font info

* computing the correct left position depending on the font siue within the div

* placing the text area also so the text aligns

* adding check so inline completions are always visible

* adding wip

* using same structure as line heights

* fixing errors

* polishing

* wip

* adding code for insert

* =refactoring

* investigating the line breaks

* save break data

* adding code to determine line breaks based on font info

* wip

* removing code because will use other approach

* adding logs

* adding back logic for font decorations on text model

* using the renderViewLine code for the line breaks

* wip

* adding monaco.ts changes

* fixing merge issues

* making line breaks work

* dom breaking now works

* adding code to reflect font info changes in the custom font manager

* using other rendering tactic

* adding code to rerender the line type

* adding code

* removing custom font manager

* using model line number instead in the constructLines method

* using model line number also for model whitespaces

* adding code in order to make the native edit context show also the same rendered line for the screen readers

* setting the correct range

* resetting the code for text area edit context and disabling custom fonts when text area is used

* cleaning the code a bit

* wip

* making the screen reader support use the font sizes from the rendered view line

* screen reader

* wip

* wip

* wip

* wip

* wip

* adding renderwhitespace from editor config

* wip

* remove the code for font

* adding code

* wip

* fetching the relevant font size in the text area code

* adding code from other pr

* wip

* writing screen reader content

* adding code

* using character mapping inthe dom line breaks computer

* wip

* removing accessibility service check

* =wip

* wip

* wip

* adding wip

* wip

* wip

* wip

* wip

* wip

* fixing bug

* adding logs

* wip

* adding code

* adding code

* wip

* wip

* adding code

* updating the editor options

* wip

* wip

* wip

* wip

* wip

* wip

* refactoring

* wip

* wip

* wip

* wip

* polish

* polish

* adding method for updating scroll top

* chaing option

* removing included value

* setting propperty

* Add new member to equality

* Avoid memory leaks

* Make sure `_accessibilityPageSize` is initialised

* Ensure _accessibilityPageSize gets initialized

* Simplify code

* Fix NPE

* Clamp lines to line count

* Do not turn on `renderRichScreenReaderContent` by default until we test it

* Add explicit reference to ISimpleModel in the IViewModel

---------

Co-authored-by: Remco Haszing <remcohaszing@gmail.com>
Co-authored-by: Alexandru Dima <alexdima@microsoft.com>",Human,,1237,2025-07-16T18:30:22+00:00
langchain-ai/langchain,libs/core/tests/unit_tests/utils/test_strings.py,AI,"Copilot, GitHub",49,2025-07-22T00:33:20+00:00,4,docs: fix typos in libs/core/tests/unit_tests/utils/test_strings.py (#33875),Human,,2,2025-11-07T15:34:12+00:00
langchain-ai/langchain,libs/core/tests/unit_tests/utils/test_strings.py,AI,"Copilot, GitHub",49,2025-07-22T00:33:20+00:00,4,"test(core): enhance stringify_value test coverage for nested structures (#33099)

## Summary
Adds test coverage for the `stringify_value` utility function to handle
complex nested data structures that weren't previously tested.

## Changes
- Added `test_stringify_value_nested_structures()` to `test_strings.py`
- Tests nested dictionaries within lists
- Tests mixed-type lists with various data types
- Verifies proper stringification of complex nested structures

## Why This Matters
- Fills a gap in test coverage for edge cases
- Ensures `stringify_value` handles complex data structures correctly  
- Improves confidence in string utility functions used throughout the
codebase
- Low risk addition that strengthens existing test suite

## Testing
```bash
uv run --group test pytest libs/core/tests/unit_tests/utils/test_strings.py::test_stringify_value_nested_structures -v
```

This test addition follows the project's testing patterns and adds
meaningful coverage without introducing any breaking changes.

---------

Co-authored-by: Mason Daugherty <mason@langchain.dev>",Human,,32,2025-09-25T04:04:47+00:00
langchain-ai/langchain,libs/core/tests/unit_tests/utils/test_strings.py,AI,"Copilot, GitHub",49,2025-07-22T00:33:20+00:00,4,"chore(core): fix some ruff preview rules (#32785)

Co-authored-by: Mason Daugherty <mason@langchain.dev>",Human,,292,2025-09-08T15:55:20+00:00
langchain-ai/langchain,libs/core/tests/unit_tests/utils/test_strings.py,AI,"Copilot, GitHub",49,2025-07-22T00:33:20+00:00,4,"feat(core): add `sanitize_for_postgres` utility to fix PostgreSQL NUL byte DataError (#32157)

This PR fixes the PostgreSQL NUL byte issue that causes
`psycopg.DataError` when inserting documents containing `\x00` bytes
into PostgreSQL-based vector stores.

## Problem

PostgreSQL text fields cannot contain NUL (0x00) bytes. When documents
with such characters are processed by PGVector or langchain-postgres
implementations, they fail with:

```
(psycopg.DataError) PostgreSQL text fields cannot contain NUL (0x00) bytes
```

This commonly occurs when processing PDFs, documents from various
loaders, or text extracted by libraries like unstructured that may
contain embedded NUL bytes.

## Solution

Added `sanitize_for_postgres()` utility function to
`langchain_core.utils.strings` that removes or replaces NUL bytes from
text content.

### Key Features

- **Simple API**: `sanitize_for_postgres(text, replacement="""")`
- **Configurable**: Replace NUL bytes with empty string (default) or
space for readability
- **Comprehensive**: Handles all problematic examples from the original
issue
- **Well-tested**: Complete unit tests with real-world examples
- **Backward compatible**: No breaking changes, purely additive

### Usage Example

```python
from langchain_core.utils import sanitize_for_postgres
from langchain_core.documents import Document

# Before: This would fail with DataError
problematic_content = ""Getting\x00Started with embeddings""

# After: Clean the content before database insertion
clean_content = sanitize_for_postgres(problematic_content)
# Result: ""GettingStarted with embeddings""

# Or preserve readability with spaces
readable_content = sanitize_for_postgres(problematic_content, "" "")
# Result: ""Getting Started with embeddings""

# Use in Document processing
doc = Document(page_content=clean_content, metadata={...})
```

### Integration Pattern

PostgreSQL vector store implementations should sanitize content before
insertion:

```python
def add_documents(self, documents: List[Document]) -> List[str]:
    # Sanitize documents before insertion
    sanitized_docs = []
    for doc in documents:
        sanitized_content = sanitize_for_postgres(doc.page_content, "" "")
        sanitized_doc = Document(
            page_content=sanitized_content,
            metadata=doc.metadata,
            id=doc.id
        )
        sanitized_docs.append(sanitized_doc)
    
    return self._insert_documents_to_db(sanitized_docs)
```

## Changes Made

- Added `sanitize_for_postgres()` function in
`langchain_core/utils/strings.py`
- Updated `langchain_core/utils/__init__.py` to export the new function
- Added comprehensive unit tests in
`tests/unit_tests/utils/test_strings.py`
- Validated against all examples from the original issue report

## Testing

All tests pass, including:
- Basic NUL byte removal and replacement
- Multiple consecutive NUL bytes
- Empty string handling
- Real examples from the GitHub issue
- Backward compatibility with existing string utilities

This utility enables PostgreSQL integrations in both langchain-community
and langchain-postgres packages to handle documents with NUL bytes
reliably.

Fixes #26033.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a
$200 gift card! Click
[here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to
start the survey.

---------

Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: mdrxy <61371264+mdrxy@users.noreply.github.com>
Co-authored-by: Mason Daugherty <github@mdrxy.com>",AI,,82,2025-07-22T00:33:20+00:00
